[2026-03-16 18:27:06,404][__main__][INFO] - Adding /home/frankanuc01/Thesis_H/new_try/droid/droid/fairo/polymetis/polymetis/build to $PATH
[2026-03-16 18:29:17,646][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,662][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,662][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,679][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,679][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,695][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,695][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,712][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,712][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,729][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,729][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,745][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,746][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,762][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,762][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,779][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,779][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,795][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,796][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,812][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,812][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,829][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,829][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,845][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,846][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,862][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,862][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,879][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,879][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,895][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,896][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,912][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,912][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,929][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,929][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,945][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,946][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,962][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,962][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,979][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,979][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:17,995][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:17,996][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,012][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,012][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,029][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,029][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,046][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,046][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,062][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,063][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,079][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,079][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,096][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,096][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,112][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,112][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,129][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,129][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,145][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,146][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,162][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,162][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,179][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,179][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,195][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,196][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,212][pymodbus.client.sync][ERROR] - [Errno 19] could not open port /dev/ttyUSB0: [Errno 19] No such device: '/dev/ttyUSB0'
[2026-03-16 18:29:18,212][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,229][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,229][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,245][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,246][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,262][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,264][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,279][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,279][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,296][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,296][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,314][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,314][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,329][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,329][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,345][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,346][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,362][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,363][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,379][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,379][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,396][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,397][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,412][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,412][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,429][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,429][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,445][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,446][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,462][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,465][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,479][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,479][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,495][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,496][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,512][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,513][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,529][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,529][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,545][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,546][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,562][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,562][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,579][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,579][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,596][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,600][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,612][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,613][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,629][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,629][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,645][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,647][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,664][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,668][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,679][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,679][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,695][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,696][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,712][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,713][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,729][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,730][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,745][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,746][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,762][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,762][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,779][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,779][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,795][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,796][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,812][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,812][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,829][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
[2026-03-16 18:29:18,829][polymetis.robot_client.robotiq_gripper.robotiq_gripper_client][WARNING] - Failed to read gripper state. Returning last observed state instead.
[2026-03-16 18:29:18,845][pymodbus.client.sync][ERROR] - [Errno 2] could not open port /dev/ttyUSB0: [Errno 2] No such file or directory: '/dev/ttyUSB0'
